timestamp,platform,label1,label2,label3,diff,content
2024/9/11 14:33,dy,1,0,0,1,应该是说明一个人和同时和一群人产生了肢体冲突[鼓掌][鼓掌][鼓掌]
2024/9/11 14:38,dy,1,1,1,0,浅蓝衣服白裤子的下手脚并用又是什么身份？[捂脸][捂脸]比穿制服打人还卖力
2024/9/11 14:39,dy,1,1,1,0,这种情况要拿着刀自卫，因为已经威胁到自己的生命安全了。
2024/9/11 14:58,dy,0,1,0,-1,老表受委屈了
2024/9/11 15:06,dy,0,0,0,0,之后应该就是道歉和解，每次都是这样也是无语了
2024/9/11 15:13,dy,0,0,0,0,这是围殴吧
2024/9/11 15:19,dy,0,0,0,0,看起来挺厉害的
2024/9/11 15:43,dy,0,1,0,-1,这种还手了是不是定义为互殴
2024/9/11 16:17,dy,1,0,0,1,这种事真是不应该发生！！！
2024/9/11 16:26,dy,0,0,0,0,希望10年以上
2024/9/11 16:51,dy,0,0,0,0,把前面的视频发出来啊，谁先动动手？
2024/9/11 16:53,wb,0,0,0,0,真过分啊
2024/9/11 16:56,wb,1,1,1,0,是不是该名牛马没有孝敬香烟啊？?
2024/9/11 16:57,wb,0,0,0,0,自己调查自己会有什么结果？
2024/9/11 17:06,wb,0,1,0,-1,严惩凶手
2024/9/11 17:13,wb,1,1,1,0,镇上的派出所和纪委？！！自己查自己？
2024/9/11 17:17,wb,0,0,0,0,又是江西！
2024/9/11 17:22,dy,1,0,0,1,如果有枪是怎么样的结果
2024/9/11 17:24,wb,1,1,1,0,这兄弟该用刀干死一两个他们就老实了，而且这还是正当防卫。
2024/9/11 17:28,dy,1,1,1,0,打人者不抓起来吗？那么多人[发怒][发怒][发怒]
2024/9/11 17:35,dy,0,0,0,0,江西到底怎么了怎么了.
2024/9/11 17:39,dy,0,1,0,-1,居然有人敢拍视频[看]
2024/9/11 17:40,wb,1,1,1,0,江西牛逼啊，把老百姓不当人的整。权利真是个好东西
2024/9/11 17:43,dy,0,0,0,0,躺地上的人抓起来了没
2024/9/11 17:49,dy,0,0,0,0,抖音的朋友们，为受害者发声吧
2024/9/11 17:56,wb,0,1,1,-1,江西当官的自上到下都喜欢把自己的老婆送给上级玩！挺有意思。
2024/9/11 18:04,dy,1,0,0,1,不清楚情况，就不乱评论了
2024/9/11 18:20,dy,1,0,0,1,对对对，只是劝导，只是有肢体动作，不殴打
2024/9/11 18:24,dy,0,0,0,0,[微笑]调查什么 视频看得不是很清楚
2024/9/11 18:26,dy,0,0,0,0,[捂脸]这是什么组织的
2024/9/11 18:34,wb,0,0,0,0,肯定是互殴
2024/9/11 18:35,wb,1,1,1,0,极大破坏基层形象，希望严查严惩。
2024/9/11 18:38,dy,1,1,1,0,这个怎么不算聚众斗殴唉。
2024/9/11 18:40,dy,1,1,1,0,白天一个刷不到！晚上一刷一个恶性事件！
2024/9/11 18:50,dy,0,0,0,0,赶快看看脚没受伤吧..
2024/9/11 18:57,dy,1,0,0,1,这也叫双方有冲突嘛？太可笑了
2024/9/11 19:02,dy,0,0,0,0,要不是实名制，也好歹说两句
2024/9/11 19:10,dy,0,0,0,0,这对肢体冲突有什么误解吗[捂脸]
2024/9/11 19:13,dy,0,0,0,0,看是谁先动手的了[看]
2024/9/11 19:15,wb,1,1,1,0,江西是个不缺神话的地方！
2024/9/11 19:18,dy,1,0,0,1,哪个棕色衣服的应该是王者
2024/9/11 19:27,dy,0,0,0,0,和电视剧情差不多啊
2024/9/11 19:31,wb,1,0,0,1,地方的确实厉害
2024/9/11 19:35,wb,0,1,0,-1,抚州咋这么乱经常看到各种治安事件
2024/9/11 19:39,dy,1,0,0,1,穿白色裤子的是谁
2024/9/11 19:41,dy,1,0,0,1,肢体冲突？这不是故意伤害吗？
2024/9/11 19:51,dy,1,0,0,1,我是真的看不惯这些人。
2024/9/11 19:55,wb,0,0,0,0,唯恐社会不软
2024/9/11 20:11,dy,0,0,0,0,这属于群殴吗？
2024/9/11 20:14,dy,1,0,0,1,白色裤子的是谁？
2024/9/11 20:24,dy,1,1,1,0,这是什么事道？？，这人是伤害他们的祖宗还是伤害了他们女人？
2024/9/11 20:32,dy,0,0,0,0,这算不算聚众斗殴
2024/9/11 20:34,dy,0,0,0,0,穿到山东了，表示当地没见过
2024/9/11 20:36,dy,0,1,0,-1,不懂咱就问哈，这种的话能不能使用无限防卫？
2024/9/11 20:45,wb,0,0,0,0,江西
2024/9/11 20:51,dy,1,0,0,1,有冲突也不应该打人呀
2024/9/11 20:53,wb,1,1,1,0,这都是陆战队的好苗子啊，这小队在西藏，绝对能打的印度人说中文喊爸爸
2024/9/11 20:57,dy,0,0,0,0,群殴啊 这是[暗中观察]
2024/9/11 21:01,dy,0,0,0,0,穿工作服的厉害呀
2024/9/11 21:09,wb,0,0,0,0,他们平时不上网的吗？怎么还敢？
2024/9/11 21:18,wb,0,1,0,-1,不知道说啥了！我的妈什么事要这么多人打一个啊，什么仇什么怨
2024/9/11 21:28,dy,1,1,1,0,这已构成刑事犯罪，必须严惩！
2024/9/11 21:30,dy,0,0,0,0,我已经想到后面的公告怎么发了
2024/9/11 21:37,dy,1,1,1,0,这个穿白色裤子的没有穿制服就已经违法了。
2024/9/11 21:43,dy,1,0,0,1,你们哪里没有督察么
2024/9/11 21:44,dy,1,0,0,1,这也叫互欧？这也是肢体冲突？
2024/9/11 21:46,dy,0,0,0,0,让他们火起来
2024/9/11 21:49,dy,0,0,0,0,这叫肢体冲动[捂脸]
2024/9/11 21:55,dy,0,0,0,0,难道没人管了
2024/9/11 21:55,dy,0,0,0,0,必须严惩
2024/9/11 21:58,wb,1,0,0,1,什么样的环境出什么样的人，多少的地方都已经被整成动物世界了，也没有人来治理纠偏，实在是悲哀！
2024/9/11 22:00,dy,0,0,0,0,那个穿便装的是干什么的
2024/9/11 22:00,wb,0,0,0,0,中国急迫的需要更多的 崔英杰 ！
2024/9/11 22:02,dy,0,0,0,0,[看]还一个没穿制服的，浅蓝色上衣，白裤子的
2024/9/11 22:02,dy,0,0,0,0,这是群殴吧
2024/9/11 22:04,dy,0,0,0,0,希望有个满意的处理结果，不然还是自己保护自己吧
2024/9/11 22:05,dy,0,0,0,0,没穿制服为什么也下手打人
2024/9/11 22:08,dy,0,0,0,0,……省略一百个字
2024/9/11 22:09,dy,1,1,1,0,任何人打架、群殴都将收到法律的严惩[鼓掌]
2024/9/11 22:09,dy,0,0,0,0,我出门就爱吃水果啥的，带个水果刀削皮用的
2024/9/11 22:10,dy,1,1,1,0,穿白裤子的打人最狠[酷拽]
2024/9/11 22:11,dy,1,0,0,1,原来这样叫肢体上冲突
2024/9/11 22:14,dy,0,0,0,0,太嚣张了
2024/9/11 22:15,dy,0,1,0,-1,可以判刑吗？
2024/9/11 22:15,dy,0,0,0,0,厉害，无敌了
2024/9/11 22:16,wb,0,0,0,0,战士们，上刺刀！
2024/9/11 22:17,dy,1,1,1,0,有什么权利打人？
2024/9/11 22:18,dy,0,0,0,0,大清早刷的就是劲爆
2024/9/11 22:19,dy,0,0,0,0,小时候在电影 古惑仔猛龙过江中看过这一幕
2024/9/11 22:20,dy,1,0,0,1,太明显了，公开到老百姓
2024/9/11 22:20,dy,0,0,0,0,结果大家都提前知道了啊，为什么还在期待？[看]
2024/9/11 22:21,dy,0,1,0,-1,无法无天了[发怒]，这么多人群殴一人[发怒]
2024/9/11 22:22,dy,0,0,0,0,这是暴打还是肢体冲突
2024/9/11 22:23,dy,0,0,0,0,三人以上，，，
2024/9/11 22:24,dy,0,0,0,0,穿白裤子是什么人？
2024/9/11 22:24,dy,0,0,0,0,江西最近怎么啦。
2024/9/11 22:25,wb,0,1,1,-1,查个屁，聚到一起研究怎样应付舆情
2024/9/11 22:26,dy,0,0,0,0,那个白色裤子的[疑问]
2024/9/11 22:26,dy,0,1,0,-1,店主判了吗
