timestamp,platform,label1,label2,label3,diff,content
2024/8/7 20:01,wb,0,0,0.0,0,这个世界真是太癫了。。。。。
2024/8/8 1:42,dy,0,1,0.0,-1,那人还在笑就不也拉一下吗，太沒人情味了
2024/8/8 1:59,dy,1,1,1.0,0,社会的悲哀，年轻人还不敢还手
2024/8/8 2:22,dy,1,1,1.0,0,戴眼镜的好冷漠
2024/8/8 2:36,dy,1,1,1.0,0,还需要尊老吗？还需要给他们让座吗？身体素质比年轻人都好
2024/8/8 2:40,dy,0,1,0.0,-1,现在的人都这么冷漠是怎么啦？
2024/8/8 2:57,dy,0,1,0.0,-1,为什么旁边的人都还在笑 不帮一下
2024/8/8 3:02,dy,0,1,0.0,-1,旁边那个人不帮忙就算了，还笑着躲开了
2024/8/8 3:13,dy,0,1,0.0,-1,把年轻管制的没有一丝波澜，甚至旁边那个人奇怪的表情，让人心寒！
2024/8/8 3:20,dy,0,1,0.0,-1,旁边的人笑着看热闹，大冷漠，这要是打的是你自己的亲人，你还会笑吗？
2024/8/8 3:21,dy,1,0,1.0,1,先赔偿10万，不能让年轻人白白挨打
2024/8/8 3:28,dy,0,0,0.0,0,我儿子要这样被欺负，坚决不同意调解，警方该怎样就怎样处理
2024/8/8 3:31,dy,0,1,0.0,-1,社会太冷漠了，为什么没有人上前阻止还笑！
2024/8/8 3:39,dy,0,1,0.0,-1,旁边的人就这么看着，没有一个伸出手的唉
2024/8/8 3:42,dy,0,1,0.0,-1,"第一个没人帮看戏感觉可悲
第二个大爷仗着年纪大大人
第三个周边的人又笑又拍更可悲[流泪][流泪]"
2024/8/8 3:45,dy,0,1,0.0,-1,为什么周围的人都那么冷漠，不制止，还满脸笑容，一副吃瓜的表情[抓狂][抓狂][抓狂][抓狂]
2024/8/8 3:48,dy,1,1,1.0,0,青岛警方[弱][弱][弱][弱]
2024/8/8 3:50,dy,0,1,0.0,-1,身边坐的两个人都是都有小孩的人，怎么做到这么冷漠[捂脸][捂脸]
2024/8/8 4:03,dy,0,1,0.0,-1,旁边人呢？冷漠无情吗
2024/8/8 4:15,dy,1,1,1.0,0,真无语社会咋这样了
2024/8/8 4:17,dy,0,1,0.0,-1,旁观者为什么那么冷漠，不会劝一下老头吗？这个社会怎么了？虽然我也是个老太太，但如我在现场，决不会看着老头这么干！
2024/8/8 4:22,dy,0,1,0.0,-1,太冷漠了，怎么还有人在笑呢
2024/8/8 4:23,dy,0,1,0.0,-1,旁边人为啥不拉一下
2024/8/8 4:28,dy,1,1,1.0,0,冷漠的世界，冷漠的人心，太可怕
2024/8/8 4:30,dy,1,1,1.0,0,这老头挺猖狂的，法律没有了吗，还有旁边人这么冷漠吗？
2024/8/8 4:33,dy,0,1,0.0,-1,这个世界旁边有人都是如此冷漠了吗
2024/8/8 4:35,dy,0,0,0.0,0,这旁边大哥，要是他被打会怎么样？
2024/8/8 4:39,dy,0,0,0.0,0,我一个朋友的朋友被他前男友打了，喝多了，打的也不狠，然后报警抓起来了，我朋友的朋友坚决不和解， 24小时不和解就要留案底，为了不留案底连夜凑了10万块钱赔给了被打的那个女生，我觉得这样虽然把那个男的放了，但是也挺解气的，一巴掌10万应该也能让长个记性了！
2024/8/8 4:45,dy,0,1,0.0,-1,世界变了吗，人怎么变得如此冷漠，不应该劝阻一下吗
2024/8/8 4:47,dy,0,1,0.0,-1,太无语了，这个社会
2024/8/8 4:47,dy,0,1,1.0,-1,人性太冷漠了，为啥走开，不帮一下孩子
2024/8/8 4:49,dy,1,1,1.0,0,拉一下架就可以了，这也验证了。经济程度越发达人性就越冷漠。凡事都有双面性
2024/8/8 4:51,dy,1,1,1.0,0,旁边龇着嘴笑的这个男人什么心理？[弱][弱][弱]
2024/8/8 4:54,dy,0,1,1.0,-1,这个社会人心太冷漠，最基本的人性都去哪里了
2024/8/8 4:56,dy,0,1,0.0,-1,旁边的人这么冷漠吗
2024/8/8 4:57,dy,1,1,1.0,0,敬老真的需要重新定义了，部份老人猖狂都要成为社会乱象了，年轻人只能忍气吞声吗？
2024/8/8 5:00,dy,0,0,0.0,0,青年都不敢反抗，这是什么造成的
2024/8/8 5:04,dy,1,0,1.0,1,这么强壮的老人还需要给他让座？
2024/8/8 5:07,dy,0,1,0.0,-1,旁边的人为什么还在笑，这四界怎么变这样啊
2024/8/8 5:09,dy,0,0,0.0,0,这是老年人吗？身体比年轻人都强壮[发呆]
2024/8/8 5:13,dy,0,0,0.0,0,感觉不老，肌肉发达
2024/8/8 5:15,dy,0,1,0.0,-1,社会真的很冷漠！
2024/8/8 5:17,dy,0,0,0.0,0,这个男孩的妈妈看了视频，该有多么难过！！！
2024/8/8 5:18,dy,1,1,1.0,0,可以袖手旁观 但也没必要笑口常开吧[衰][衰]
2024/8/8 5:22,dy,1,1,1.0,0,年龄老不是你欺负年轻人的理由，真是退休金给高了，太猖狂了。
2024/8/8 5:24,dy,0,1,0.0,-1,看看这个老人身体多健硕[赞][看]瞧瞧那个臂膀[看]
2024/8/8 5:27,dy,1,1,1.0,0,不明白旁边戴眼镜的那个人在笑，有这么好笑么
2024/8/8 5:27,dy,0,1,0.0,-1,不是这些人不会帮忙的吗？站着笑？
2024/8/8 5:28,dy,1,1,1.0,0,冷漠的路人
2024/8/8 5:29,dy,1,0,0.0,1,人人平等，让你是情分，不让你是本份[敲打]
2024/8/8 5:31,dy,0,1,0.0,-1,旁边的人这么冷漠，不劝架还笑，我是女的，我碰到了起码会说一声不要打了
2024/8/8 5:34,dy,0,1,1.0,-1,怎么没人拉开呢，冷漠的旁观者
2024/8/8 5:35,dy,0,0,0.0,0,这老人需要让座吗，看着生龙活虎的
2024/8/8 5:37,dy,0,0,0.0,0,这老头的肌肉，小伙子不一定打的过啊
2024/8/8 5:38,dy,1,1,1.0,0,带眼镜那个人，怎么笑出口哪
2024/8/8 5:45,dy,0,1,0.0,-1,社会为什么到这个地步了？？？？唉……
2024/8/8 5:47,dy,0,1,0.0,-1,旁边的人那么冷漠的啊
2024/8/8 5:50,dy,0,0,0.0,0,正义在哪里，我希望看到活着的希望，不要和稀泥
2024/8/8 5:55,dy,0,1,0.0,-1,其他人也太冷漠了
2024/8/8 5:56,dy,0,1,1.0,-1,这个社会的人都如此冷漠了，如何教育下一代[尬笑]
2024/8/8 5:59,dy,0,0,0.0,0,想问问还手了算不算正当防卫
2024/8/8 6:00,dy,1,1,1.0,0,眼镜男为什么那么高兴
2024/8/8 6:03,dy,1,1,1.0,0,起身这男的一副幸灾乐祸的样子
2024/8/8 6:17,dy,1,1,1.0,0,这眼镜男还在笑，你也出名了[赞]
2024/8/8 6:21,dy,0,0,0.0,0,如果年轻人还手会不会就是正当防卫呢
2024/8/8 6:30,dy,0,1,0.0,-1,太嚣张了，看着那个小男孩年龄也不大，好可怜的孩子
2024/8/8 6:32,dy,1,1,1.0,0,'这样的老人，就不应该有养老金[捂脸][捂脸][捂脸]
2024/8/8 6:39,dy,0,0,0.0,0,这么多人也没一个劝架的[流泪]
2024/8/8 6:48,dy,0,0,0.0,0,旁边的人怎能看得下去为什么不劝劝
2024/8/8 6:59,dy,0,0,0.0,0,全在看戏，没一个人上前劝止[裂开]
2024/8/8 7:04,dy,1,0,1.0,1,那个男人还笑的出来，不是应该劝架吗
2024/8/8 7:13,dy,0,1,0.0,-1,旁边的人劝一下嘛，咋这么冷血哦[发怒][发怒][发怒]
2024/8/8 7:16,dy,0,0,0.0,0,哪里老了，手杆脚杆那么强壮[看]
2024/8/8 7:24,dy,1,1,1.0,0,旁边那个人也太无情了，还笑
2024/8/8 7:29,dy,0,0,0.0,0,不能你老就有理，现在的年轻人生活压力这么大，在车上也是短暂的休息一会
2024/8/8 7:35,dy,1,1,1.0,0,老头代价就是找关系说身体不舒服，去不了派出所，要去医院，然后到派出所民警敢问细节还是身体不舒服[发呆][发呆][发呆][发呆]我们也要理解派出所的难处，他们碰见也可无语，想处理，处理不了年纪大了[流泪][流泪][流泪][流泪]
2024/8/8 7:39,dy,0,0,0.0,0,"哎，现在这个社会都不知道要怎么说，
碰上老人的事 越来越多的人不敢去帮助，或参与
怕好心，分不清，"
2024/8/8 7:49,dy,1,0,1.0,1,我怎么觉得这个老人要杀人？他的手赌男孩子的嘴和鼻子
2024/8/8 7:56,dy,0,1,1.0,-1,旁边的人最更可气，笑呵呵的，还不阻止这样的人，旁边一个个好冷淡看戏呢！！！
2024/8/8 8:01,dy,0,0,0.0,0,警方应该有结果了！怎么还不公布！应该青岛又火了！
2024/8/8 8:07,dy,1,1,1.0,0,那个戴眼镜的笑的那么开心，是为什么？怎么做到视而不见，如此的冷漠[打脸]
2024/8/8 8:10,dy,0,0,0.0,0,身强体壮的 让什么坐
2024/8/8 8:18,dy,0,0,0.0,0,现今社会上人的冷漠是谁造成的？
2024/8/8 8:22,dy,0,1,0.0,-1,为什么旁边的都是冷漠的，还笑？
2024/8/8 8:23,dy,0,1,0.0,-1,旁边的人咋还笑得出来？
2024/8/8 8:25,dy,0,0,0.0,0,这么多人也不拉一下
2024/8/8 8:28,dy,0,0,0.0,0,身旁那么多人就不劝解一下吗？就看着小伙子被打吗？
2024/8/8 8:32,dy,0,1,0.0,-1,大家真的都好冷漠，还有笑嘻嘻在旁边看的。这种社会氛围也好可怕，
2024/8/8 8:35,dy,0,0,0.0,0,在重庆我觉得大家都会挺身而出
2024/8/8 8:36,dy,0,0,0.0,0,站起来旁观的人，如果下次被打的是它、它该如何应对？
2024/8/8 8:38,dy,0,0,0.0,0,旁边的人为什么不帮帮孩子，是自己的孩子还笑得出来吗
2024/8/8 8:41,dy,1,1,1.0,0,我也不明白，旁边都是什么人
2024/8/8 8:42,wb,0,0,0.0,0,恭喜您成为微博VPlus圈子首批受邀博主，免费开通专属粉丝变现工具！现在开通还可享受分成激励，千万推广资源、以及官方身份认证等扶持资源！点击了解&gt;&gt;网页链接
2024/8/8 8:47,dy,0,0,0.0,0,为啥没有一个人出来制止一下？
2024/8/8 8:48,dy,1,0,0.0,1,如果把老头推开，摔地上脑出血嘎了，是不是正当防卫[暗中观察]
2024/8/8 8:49,dy,1,1,1.0,0,旁边男的还在笑，出于什么心理
2024/8/8 8:51,dy,0,1,0.0,-1,哎旁边这几个男的就不能拉开一下，甚至还笑[裂开]
2024/8/8 8:57,dy,0,1,0.0,-1,那个大哥真的太冷漠了，笑的还那么的灿烂。
2024/8/8 8:59,dy,1,1,1.0,0,冷漠的旁人。
2024/8/8 9:00,dy,0,0,0.0,0,有视频为证，小伙动手绝对是正当防卫。但是，我担心小伙不是老头对手[捂脸][捂脸]
2024/8/8 9:03,dy,0,0,0.0,0,这老人比小伙身体强壮、还需要让他吗
2024/8/8 9:05,dy,0,0,0.0,0,旁边人都不知道拉一下？
2024/8/8 9:06,dy,0,1,0.0,-1,这能笑的出来？ 没一个人问问吗？
2024/8/8 9:08,dy,0,1,0.0,-1,这个视频暴露了什么：这个社会的倚老卖老？ 旁观者的冷酷无情？ “弱者”并不弱，“强者”并不强….
2024/8/8 9:11,dy,1,1,1.0,0,老人固然可恨，但是旁边的更加冷漠，还带着笑，不知道他在笑什么？
2024/8/8 9:13,dy,0,1,0.0,-1,先不评判这个老头儿   旁边几个年轻人怎么可以无动于衷[笑哭][笑哭]
2024/8/8 9:19,dy,0,1,0.0,-1,边上的人为什么不劝阻？还笑
2024/8/8 9:21,dy,0,1,0.0,-1,旁边的人都是干什么的！太冷漠无情啦！能不能换位思考一下
2024/8/8 9:23,dy,1,1,1.0,0,现在的人都这么冷漠了吗？[尬笑]年轻人都这么能忍了？？？老头都这么强势了？[尬笑][尬笑][尬笑][尬笑][尬笑]
2024/8/8 9:26,dy,0,1,0.0,-1,旁边的小伙怎么在笑[发怒]那么冷漠[发怒]
2024/8/8 9:29,dy,0,1,1.0,-1,旁边的男的真的是，即使你不帮，但你最起码劝解一下啊，这种男人[尬笑]
2024/8/8 9:32,dy,0,0,0.0,0,打人这么有力气，站没力气？就因为年龄大就可以为所欲为吗？
2024/8/8 9:33,dy,0,0,0.0,0,可怜的孩子，已经瘦骨如柴，还被身强体壮的人的欺负[发怒]
2024/8/8 9:37,dy,1,1,1.0,0,取消他的退休工资
2024/8/8 9:40,dy,0,0,0.0,0,这么强壮的老人需要座位吗？
2024/8/8 9:43,dy,1,1,1.0,0,创建文明城市，除了形式检查，到底创文创了啥？
2024/8/8 9:45,dy,1,1,1.0,0,为老不尊，该判吧，交给青岛警察@青岛警察
2024/8/8 9:46,dy,0,1,0.0,-1,旁边的人，真的冷漠，就不去拉一下，就当旁观？？？？这些旁边的想一想，假如是你在挨打，你若如何想呢？？？？
2024/8/8 9:48,dy,0,0,0.0,0,没有三个月起，不足以平民愤。
2024/8/8 9:49,dy,0,0,0.0,0,那么多人，怎么没有人出手相救一下小伙
2024/8/8 9:52,dy,1,1,1.0,0,法律大还是老头大
2024/8/8 9:54,dy,1,0,1.0,1,如果还手会是什么后果，这社会是要逼死年轻人吗
2024/8/8 9:56,dy,0,0,0.0,0,不懂就问，为啥那个老人打那个小伙子，旁边的人都那么淡定
2024/8/8 10:00,dy,1,1,1.0,0,隔壁那个戴眼镜的 这种情况还笑的出来，太冷漠了。
2024/8/8 10:01,dy,0,0,0.0,0,年轻人还手了，会不会是年轻人全责
2024/8/8 10:09,dy,0,1,0.0,-1,旁边的人何其冷漠啊
2024/8/8 10:14,wb,0,0,0.0,0,说的轻松
2024/8/8 10:17,dy,0,0,0.0,0,旁边几个大男人竟然都不制止，惊讶到了
2024/8/8 10:19,dy,0,1,0.0,-1,周边的人，太冷漠了……
2024/8/8 10:20,dy,0,0,0.0,0,旁边的人为啥在笑，不懂，
2024/8/8 10:24,dy,1,0,0.0,1,年轻人让法律约束了！
2024/8/8 10:32,dy,0,0,0.0,0,如果打架的其中一个人是自己家人，想想会多难受，旁边的人知道来龙去脉，都没有语言或者行动上的劝阻
2024/8/8 10:37,dy,0,0,0.0,0,这些人干嘛不拉开
2024/8/8 10:40,dy,1,1,1.0,0,看着这老头就来气！这老头不制裁，全国人民不答应！！！
2024/8/8 10:44,dy,0,0,0.0,0,旁边的人为什么不拉一下
2024/8/8 10:51,dy,1,1,1.0,0,国家如果再不出手惩治这些不良老人，那就太说不过去了！
2024/8/8 10:52,wb,1,1,1.0,0,老年卡应该尽快取消！！！特码的成了他们的专车了
2024/8/8 10:57,dy,1,1,1.0,0,老头吃的太饱，进去关两年就老实了
2024/8/8 11:00,dy,0,1,0.0,-1,旁边的一群人太冷漠了[流泪][流泪]
2024/8/8 11:01,dy,0,1,0.0,-1,旁边戴眼镜的小伙还在看笑话[发怒][发怒][发怒]
2024/8/8 11:05,dy,0,1,0.0,-1,现在人心太冷漠了，
2024/8/8 11:06,dy,1,1,1.0,0,取消老人退休金。
2024/8/8 11:08,dy,1,1,1.0,0,拿着高额的退休金，是对中国几亿普通人的侮辱[抠鼻]
2024/8/8 11:11,dy,0,1,0.0,-1,旁边那位男士也是过分了，不帮一下就算了，还笑着走开了，周围人应该阻止下，然后打电话报警或者寻求列车员帮助协调，这样如果真闹出人命怎么办！
2024/8/8 11:16,dy,0,1,0.0,-1,这不是青岛的问题，整个社会都这样了，应该引起重视了，啥原因造成的？应该怎样拯救？已经刻不容缓了！！！！！！！
2024/8/8 11:26,dy,1,1,1.0,0,笑的那个人你才是最好笑的[发怒][发怒][发怒]
2024/8/8 11:28,dy,1,1,1.0,0,旁边那个眼镜儿在笑什么，
2024/8/8 11:29,dy,0,1,0.0,-1,旁边就没有一个人说个直话[流泪]看着都不管人心太冷莫了
2024/8/8 11:32,dy,0,1,0.0,-1,旁边戴眼镜那个怎么还能笑的出来
2024/8/8 11:34,dy,1,1,1.0,0,我就想问这种情况还手把这个老头打死了算不算正当防卫
2024/8/8 11:37,dy,1,0,0.0,1,为什么规定被打不能还手
2024/8/8 11:40,dy,1,1,1.0,0,旁边戴眼镜的那个男人赶紧躲了为啥不帮着劝一下，向这样的人应该受到社会谴责。
2024/8/8 11:43,dy,1,1,1.0,0,那么多冷漠的人
2024/8/8 11:48,wb,1,1,1.0,0,为啥不还手？这么懦弱
2024/8/8 11:50,dy,1,1,1.0,0,劝是最起码的，全车人麻木不人！
2024/8/8 11:51,dy,0,0,0.0,0,旁边的人袖手旁观难道不可以劝
2024/8/8 11:52,wb,1,1,1.0,0,那你看现在社会像不像日本欺负咱们，灵智未开，麻木地样子
2024/8/8 11:58,dy,0,0,0.0,0,咱们是提倡尊老爱幼，但并不是怂恿老人横行霸道，让给你是情，不让给你是理！
2024/8/8 12:00,dy,1,1,1.0,0,这个老人要怎么处理，杀人的那个老头又怎么处理
2024/8/8 12:07,dy,0,0,0.0,0,这种情况还手算正当防卫吗
2024/8/8 12:10,dy,0,1,1.0,-1,这是一群什么人啊，竟然没人制止这种行为
2024/8/8 12:14,dy,0,0,0.0,0,旁边站起来走了那个。不地道[捂脸]应该拉一下，事态不会发展太大[感谢][感谢][感谢]
2024/8/8 12:17,dy,0,1,0.0,-1,旁边的人也太冷漠了
2024/8/8 12:21,dy,0,1,0.0,-1,青岛怎么说？？倚老卖老不是犯罪的理由，必须要给小伙子一个说法。[噢买尬][噢买尬]
2024/8/8 12:23,dy,0,1,0.0,-1,旁边人真的是太冷漠了 这明显小伙子处于弱势 …….
2024/8/8 12:30,dy,0,0,0.0,0,那么多人为什么没有一个劝架的，如果孩子是自己的，你们会怎么样
2024/8/8 12:34,dy,0,1,0.0,-1,都是冷漠的人…[尬笑]
2024/8/8 12:43,wb,0,0,0.0,0,青岛地铁冲突源于误会，提醒公众理性对待信息，避免传播未经证实的言论。
2024/8/8 12:48,dy,1,1,1.0,0,孩子的父母看到，是多么难受呀，老人横蛮不讲理
2024/8/8 12:50,wb,0,0,0.0,0,要相信青天大老爷啊！
2024/8/8 12:56,dy,1,0,0.0,1,这老头也太凶了嘛，旁边的人也不拉一下。
2024/8/8 12:59,dy,0,1,0.0,-1,没有人拉架，还笑得出来
2024/8/8 13:02,dy,1,1,1.0,0,旁边的人怎么都那么冷漠呢？特别是眼镜男，他居然还笑着走开了！你们劝一下，拉开一下犯法吗？没看到那个老头使劲的打孩子怪心疼的！
2024/8/8 13:07,dy,0,0,0.0,0,那么多人围观为什么没有人制止啊？为什么？？？？？怕动手打老头自己担责，最起码人拉开啊
2024/8/8 13:08,dy,0,1,0.0,-1,这车人为啥不拉开，戴眼镜的还笑呢
2024/8/8 13:13,dy,0,1,0.0,-1,现在人都怎么了旁边那么多人没有一个人站出来劝架
2024/8/8 13:19,dy,0,0,0.0,0,大青岛公安，全国网友都在等待处理结果，公共场合如何肆意妄为，这是在故意挑战法律啊
2024/8/8 13:24,dy,0,0,0.0,0,人情怎么会这么冷淡，旁边的人怎么不拉开
2024/8/8 13:26,dy,1,1,1.0,0,戴眼镜走开这个人太不地道了
2024/8/8 13:28,dy,0,0,0.0,0,别还手，还手就是互殴了，相信国家，国家会出手的
