timestamp,platform,label1,label2,label3,diff,content
2024/7/5 12:52,dy,0,1,1.0,-1,哈哈，就这么跑了？[捂脸][捂脸]
2024/7/5 21:18,dy,1,1,1.0,0,迟早被大漂亮收割
2024/7/5 22:21,dy,0,1,1.0,-1,就可以活的那么安稳，那些电影里的追缉和买凶不会发生？
2024/7/5 23:18,dy,1,1,1.0,0,说白了，抢别人的钱罢了，什么富二代
2024/7/5 23:34,dy,0,0,0.0,0,有本事[赞]
2024/7/5 23:46,dy,0,0,0.0,0,放心洛杉矶就那么小，不怕他整天不出来，即便是出来他也是提心吊胆出来
2024/7/5 23:54,dy,1,1,1.0,0,这些卷资逃跑的在国外不怕被做了？被骗投资人一起集资一些钱请杀手[泪奔]
2024/7/6 0:19,dy,1,0,0.0,1,真正的大佬还没收割的们，养着呢
2024/7/6 2:15,dy,1,1,1.0,0,应该组织特别小组，把钱弄回来，这些都是赃款
2024/7/6 2:24,dy,0,0,0.0,0,他应该只是个台面上的小木偶[666]
2024/7/6 4:22,dy,1,0,1.0,1,中国有钱人太好骗了。
2024/7/6 4:41,dy,0,0,0.0,0,还好，这些人它不骗穷人[捂脸]
2024/7/6 6:12,dy,0,1,1.0,-1,米国己拿中国有钱人开刀了，你看着他们不会有好果子吃
2024/7/6 6:19,dy,0,0,0.0,0,有一套[捂脸]
2024/7/6 6:30,dy,1,0,1.0,1,骗子真多呀
2024/7/6 7:40,dy,1,0,0.0,1,玖富惠普受害者有没？找谁啊
2024/7/6 7:46,dy,0,0,0.0,0,成功人士
2024/7/6 8:21,dy,1,1,1.0,0,追杀到天涯海角，包括家人
2024/7/6 8:31,dy,1,1,1.0,0,他在美国也是过的提心吊胆的
2024/7/6 8:47,dy,1,0,0.0,1,天道循环，最终也不过是跳梁小丑。
2024/7/6 8:49,dy,0,0,0.0,0,很多出去的都是为了洗干净
2024/7/6 8:54,dy,1,1,1.0,0,去了照样穷人一个！霉国收割
2024/7/6 9:04,dy,0,0,0.0,0,有管的吧…
2024/7/6 9:13,dy,0,0,0.0,0,人前一张皮
2024/7/6 11:36,dy,0,0,0.0,0,没关系的，老美会给投资人报仇的，到时候他的钱一分都不剩
2024/7/6 11:42,dy,1,0,1.0,1,社会乱拉
2024/7/6 12:32,dy,1,0,0.0,1,抓住了吗
2024/7/6 13:02,dy,0,0,0.0,0,美国来个银行倒闭，结果身无分文[微笑][微笑][微笑]
2024/7/6 15:38,dy,1,0,0.0,1,不要钱，但是一定要要命，不然以后人人效仿！
2024/7/6 18:54,dy,0,0,0.0,0,优秀企业家，哈哈
2024/7/6 23:30,dy,0,0,0.0,0,干得漂亮[捂脸]
2024/7/7 1:05,dy,0,0,0.0,0,住着别墅，享受着仆人送来的果汁
2024/7/7 1:45,dy,0,0,0.0,0,类似这样的事情，已经不是一件两件了吧？为什么屡屡发生？
2024/7/8 13:01,dy,1,0,0.0,1,80后富二代
2024/7/10 11:25,dy,1,1,1.0,0,让美国佬都给他们收割了
2024/7/13 5:07,dy,0,0,0.0,0,帅哥你好[呲牙]
2024/7/14 4:55,dy,0,0,0.0,0,这么一摇变成富翁，哈哈都是大佬在帮它
2024/7/14 14:17,dy,0,0,0.0,0,好好查查亚联公务机
2024/7/14 20:29,dy,0,0,0.0,0,美国一下子全没收了，国库吃紧
2024/7/18 6:01,dy,0,0,0.0,0,他是个孝子和好男友
2024/7/19 7:24,dy,0,0,0.0,0,不上不下的人老老实实守住自己的本金
2024/7/20 11:43,dy,0,0,0.0,0,美国清理下不良资产，送上飞机就回来了，下半辈子就好过了
2024/7/20 15:19,dy,0,0,0.0,0,被限额的我不懂他是怎么转出这巨额资产的
2024/7/20 15:32,dy,1,1,1.0,0,只是黑吃黑[泪奔]
2024/7/20 15:36,dy,0,0,0.0,0,谁会看相，这小子有长寿面相？
2024/7/20 19:16,dy,0,0,0.0,0,[赞][赞][赞][赞]牛逼牛逼
2024/7/20 21:47,dy,0,0,0.0,0,我做穷人的好处就是不被别人惦记
2024/7/21 0:04,dy,1,1,1.0,0,以后这样的人…会被全球追杀
2024/7/21 1:12,dy,0,0,0.0,0,祝福
2024/7/21 2:00,dy,1,0,0.0,1,这个时候清收队就该上场了，躲到哪都不应该成为这种人的避难所。
2024/7/25 9:04,dy,1,0,0.0,1,牛逼，老天都帮他！
2024/7/28 22:16,dy,1,0,1.0,1,搞金融的，没有好人
2024/8/3 23:03,dy,0,0,0.0,0,浙江人不骗浙江人
2024/8/7 6:40,dy,0,0,0.0,0,查查，又能查出几个暴富的亿元户
2024/8/8 9:13,dy,0,0,0.0,0,在境外追杀太简单了，没有天眼啊！[大笑]
2024/8/8 10:56,dy,0,0,0.0,0,保护骗子，这里有对骗子非常友好的环境
2024/8/9 1:29,dy,0,0,0.0,0,人民币离岸税要立即实施！！！[发怒][发怒][发怒]
2024/8/9 3:53,dy,0,0,0.0,0,没想到大佬都被骗，都这么有钱了还在想钱滚钱。
2024/8/9 4:49,dy,0,0,0.0,0,有几个有钱了还留在国内的
2024/8/9 5:12,dy,0,0,0.0,0,人才[赞]
2024/8/9 6:42,dy,0,0,0.0,0,也好，他没骗穷人，
2024/8/9 8:33,dy,0,0,0.0,0,鹅城黄四郎[捂脸]
2024/8/10 1:10,dy,1,0,1.0,1,银行把普通老百姓的卡里几百几千块看得比牢房还牢，这些钱一个子都看不住。真奇葩。
2024/8/10 5:34,dy,0,0,0.0,0,傻子太多骗子不够用了[呲牙][呲牙][呲牙][呲牙]
2024/8/10 12:08,dy,0,0,0.0,0,《繁花》培养的上海人
2024/8/11 1:26,dy,0,0,0.0,0,个人银行卡限额。说是防范诈骗。他们却能几十亿的转移国外。
2024/8/28 10:14,dy,0,0,0.0,0,放心吧  大佬的钱和利息一分不会少  其他人的嘛就想开点吧[呲牙]
2024/8/29 5:30,dy,0,1,1.0,-1,他做梦！想骗我，没门。没钱，想骗也骗不到！[捂脸][捂脸][捂脸][捂脸]
2024/8/31 1:11,dy,0,0,0.0,0,[赞][赞][赞]
2024/8/31 4:15,dy,0,0,0.0,0,在中国你都挣不到一个月两三万，去东南亚你能挣到两三万人民币？
2024/9/1 10:30,wb,1,0,1.0,1,情投意合，欲赴留洋，一念之差，终蒙刑场。
2024/9/1 10:35,wb,1,1,1.0,0,拦都拦不住，男的做诈骗，女的有姿色就糟糕了
2024/9/1 10:53,wb,1,0,0.0,1,诱骗？反复诱骗？
2024/9/1 15:28,dy,1,0,0.0,1,防城区，扶隆镇小峰，一个人杀了五个人的新闻，怎么不报道[赞]
2024/9/2 3:44,dy,0,0,0.0,0,你的腰子值钱[尬笑][尬笑][尬笑]
2024/9/2 6:41,dy,0,0,0.0,0,的诱惑力太大了，挺而走险[捂脸]
2024/9/2 7:44,dy,0,1,1.0,-1,的诱惑力太大了，挺而走险[捂脸][捂脸][捂脸]
2024/9/2 9:51,wb,0,0,0.0,0,加强宣传 谨防诈骗
2024/9/2 10:22,dy,0,0,0.0,0,救他们干什么润出去就出去了
2024/9/2 10:43,dy,0,1,1.0,-1,还两次[捂脸][捂脸]
2024/9/2 11:48,dy,0,0,0.0,0,去吧去吧，电诈园等着你呢
2024/9/2 11:57,dy,0,0,0.0,0,sz挺多啊[微笑]
2024/9/2 12:26,dy,0,0,0.0,0,2～3万？这么高？[呲牙]
2024/9/2 12:57,dy,0,0,0.0,0,做好事啊！这样也不行？
2024/9/2 13:52,dy,0,0,0.0,0,都知道会被嘎腰子，还铤而走险
2024/9/2 14:27,dy,0,1,1.0,-1,被抓还是好事，惩罚应该有，如果没被抓你两腰子就没了[尬笑]
2024/9/2 15:15,dy,1,0,1.0,1,网上天天报道，就算是傻子都知道缅北诈骗，盲猜这两个人知道去干什么，他们不是被骗，而是自己想去当骗子
2024/9/2 15:35,dy,0,0,0.0,0,严查吧，可能是蛇头
2024/9/2 17:18,dy,0,0,0.0,0,32台车，牛逼哦
2024/9/2 17:39,dy,0,0,0.0,0,笑鼠了，肝肾器官还不想离开你
2024/9/2 17:46,dy,0,0,0.0,0,听说出国的人基本都缺个零件回来的，幸亏被及时阻拦！
2024/9/2 18:25,dy,0,0,0.0,0,国内但凡他能赚一万五。他不会背井离乡[流泪][流泪][流泪]
2024/9/2 18:26,dy,0,0,0.0,0,但凡看了孤注一掷就知道境外高薪工作的黑幕。
2024/9/2 21:38,dy,0,1,1.0,-1,为了钱财，连自己的命都不想要了！[捂脸][捂脸][捂脸]
2024/9/2 22:03,dy,0,0,0.0,0,怎么能，就是骗人的 ，去了就不是那么回事了
2024/9/2 22:57,dy,0,0,0.0,0,国家反诈宣传力度这么大，都不知道过去了很有可能被噶腰子嘛[抠鼻]
2024/9/2 23:02,dy,0,1,0.0,-1,这是一对苦命的鸳鸯[呲牙]
2024/9/2 23:11,dy,0,0,0.0,0,执迷不悟。
2024/9/2 23:32,dy,0,0,0.0,0,好奇怎么出去了，海关边防有人？
2024/9/2 23:37,dy,0,0,0.0,0,放过去算了 留得住人留不住心，直接没收国籍。别回来就行
2024/9/3 0:11,dy,0,1,1.0,-1,被抓了是在救你们
2024/9/3 0:32,dy,0,1,0.0,-1,[捂脸][捂脸][捂脸][捂脸]
2024/9/3 0:41,dy,0,0,0.0,0,器官值钱[呲牙][呲牙][呲牙][呲牙][呲牙]
2024/9/3 1:55,dy,0,0,0.0,0,两三万就很高了呀，中国一个月两三万的人很多的
2024/9/3 2:20,dy,1,0,1.0,1,这智商
2024/9/3 2:29,dy,1,0,1.0,1,2-3万[捂脸] 当地货币
2024/9/3 2:38,dy,0,0,0.0,0,不要说骗  是自己贪[捂脸]
2024/9/3 4:13,dy,0,0,0.0,0,为啥男女刑期一样，这很明显是男的带坏了女的啊
2024/9/3 4:18,dy,0,0,0.0,0,真会玩
2024/9/3 4:51,dy,0,0,0.0,0,2-3万一个月，在国内打工界超过98%[捂脸]
2024/9/3 5:01,dy,0,0,0.0,0,我们村有几个去了。每年正常也回来了 现在家里别墅和宝马车都有 不懂做什么生意
2024/9/3 8:03,dy,0,0,0.0,0,真有傻子信啊[尬笑]，真一个月两三万能轮到外人？有赚钱的路子谁会给你分享？都是闷声发大财好吧[尬笑]
2024/9/3 9:04,dy,0,0,0.0,0,难怪能做情侣呢。实在是般配啊
2024/9/3 9:43,dy,0,1,1.0,-1,没被割腰已经万幸了
2024/9/3 9:55,dy,0,1,1.0,-1,卧槽，啥年代了还信这个，不怕腰子没了
2024/9/3 12:57,dy,0,0,0.0,0,[抠鼻][抠鼻][抠鼻]
2024/9/3 13:00,dy,0,0,0.0,0,主要没交签证费。[看]
2024/9/3 13:20,dy,0,0,0.0,0,去三边坡么[听歌]
2024/9/3 13:31,dy,0,0,0.0,0,就这脑子，居然有女盆友。
2024/9/3 13:39,dy,0,1,0.0,-1,怎么还有人信这个 [捂脸][捂脸][捂脸]
2024/9/3 14:11,dy,0,0,0.0,0,庆幸被抓吧
2024/9/3 16:51,dy,0,0,0.0,0,万把两万确实有，但要跟对人，最好找熟悉的！境外工作一般两年回家一次（因为来回机票贵！公司报销）[送心]
2024/9/4 17:04,dy,1,0,0.0,1,评论区好多骗子
2024/9/8 10:22,dy,0,1,0.0,-1,马嘉祺[舔屏]
2024/9/8 10:34,dy,0,1,0.0,-1,[捂脸][捂脸][捂脸]
2024/9/8 10:38,dy,0,0,0.0,0,[比心][比心][比心][比心][赞][赞][赞][赞]
2024/9/8 10:45,dy,1,1,1.0,0,有家暴的男人真的很可怕。
2024/9/8 10:57,dy,0,1,0.0,-1,家暴的人真不能要[泣不成声]
2024/9/8 11:19,dy,0,0,0.0,0,这个事情就是前段时间的事情啊
2024/9/8 11:23,dy,0,0,0.0,0,像他这种会不会引渡回国呀？
2024/9/8 11:36,dy,0,0,0.0,0,这就是前两天？？？？
2024/9/8 12:55,dy,0,1,0.0,-1,有的人没本事只会对老婆下手[发怒][发怒][发怒]
2024/9/8 13:08,dy,0,0,0.0,0,[尬笑][尬笑][尬笑]
2024/9/8 15:41,dy,0,0,0.0,0,[尬笑][尬笑][尬笑][抠鼻][抠鼻]
2024/9/9 6:26,dy,1,0,0.0,1,是她老公性格极端，很多事情不是你说的这样的！不要因为一点流量，这样乱说人家，死者为大
2024/9/9 11:09,dy,0,0,0.0,0,你们喂了博流量真的是什么都乱说……不清楚不要乱说……
2024/9/10 2:27,dy,0,0,0.0,0,太新了这个案子
2024/9/11 10:51,dy,0,0,0.0,0,那边的人是哪边？
2024/9/26 1:35,dy,0,0,0.0,0,舞钢还有这一号里[发呆][发呆][发呆]
2024/9/27 13:31,dy,0,0,0.0,0,[赞][赞][赞][赞][赞][感谢][感谢][感谢]好律师，有担当
2024/9/29 13:28,dy,1,0,0.0,1,良心律师
2024/9/30 13:39,dy,0,0,0.0,0,人才
2024/10/5 18:38,wb,0,0,0.0,0,坚决不能偷渡！！必须按照国家要求行事，偷渡可能会带来人身危害
2024/10/5 20:28,wb,0,0,0.0,0,咋想的。。。
2024/10/5 20:49,wb,1,0,0.0,1,#情侣连续两次偷渡妄想去境外淘金# 被判刑并处罚金#偷渡者自述国外挣大钱是个谎言# 作为边境城市，广西东兴市每天都有大批国内外游客前来观光旅游。东兴边境派出所除了完成行政公安所有的职能作用外，还要着重打击涉边的违法犯罪活动。2022年8月的一天，民警在边境线上将企图偷越国境线的一男一女抓获
2024/10/5 20:59,wb,0,0,0.0,0,属于对自己的几斤几两没有认识的一类。
